timestamp,forecast,actual,deviation,pct_deviation,penalty,is_peak,cumulative_penalty,base_forecast
2021-05-02 17:30:00,1107.0963243903268,1111.733416,-4.637091609673234,-0.4171046352422706,9.274183219346469,0,3931.9376508996256,1109.7750918534211
2021-05-02 17:45:00,1095.542513242995,1098.678776,-3.1362627570049426,-0.28545766292339325,6.272525514009885,0,3938.2101764136355,1098.1933247164484
2021-05-02 18:00:00,1086.9639220592917,1089.451468,-2.487545940708287,-0.22833012885602788,7.4626378221248615,1,3945.6728142357606,1092.6153809261511
2021-05-02 18:15:00,1090.9118872201768,1088.086628,2.825259220176804,0.2596538866918971,5.650518440353608,1,3951.323332676114,1096.5838727689818
2021-05-02 18:30:00,1107.4332584303143,1093.236044,14.197214430314261,1.2986412685744069,28.394428860628523,1,3979.7177615367427,1113.1911436561218
2021-05-02 18:45:00,1142.3603197722891,1107.896448,34.46387177228917,3.110748467016402,206.783230633735,1,4186.500992170478,1148.2998015042074
2021-05-02 19:00:00,1172.9374387817522,1137.682632,35.25480678175222,3.0988261392173753,211.52884069051333,1,4398.0298328609915,1179.0359003352103
2021-05-02 19:15:00,1210.646909142982,1177.366068,33.2808411429819,2.8267199172400383,66.5616822859638,1,4464.591515146955,1216.941433800571
2021-05-02 19:30:00,1237.666915796172,1217.052672,20.614243796171877,1.693784030094293,41.228487592343754,1,4505.8200027392995,1244.1019257569837
2021-05-02 19:45:00,1255.9718984211986,1245.77984,10.19205842119868,0.818126774406518,20.38411684239736,1,4526.204119581696,1262.502081601898
2021-05-02 20:00:00,1254.8253071816343,1256.199568,-1.3742608183656557,-0.1093982877699617,4.122782455096967,1,4530.326902036793,1261.3495288827519
2021-05-02 20:15:00,1256.1689841197847,1255.531036,0.6379481197845962,0.050811019520237186,1.2758962395691924,1,4531.602798276363,1262.7001920094888
2021-05-02 20:30:00,1249.6426034506578,1250.562584,-0.9199805493421991,-0.073565334603214,2.7599416480265972,1,4534.362739924389,1256.1398786852367
2021-05-02 20:45:00,1241.9646531009016,1247.414652,-5.449998899098318,-0.4369035501034278,16.349996697294955,1,4550.712736621684,1248.422008316331
2021-05-02 21:00:00,1245.1329285050172,1245.672344,-0.5394154949829044,-0.043303160544672446,1.6182464849487133,1,4552.330983106633,1251.6067565561698
2021-05-02 21:15:00,1243.0493185065397,1245.845864,-2.796545493460144,-0.22446962134475926,8.389636480380432,1,4560.720619587013,1249.512313230144
2021-05-02 21:30:00,1246.7612910999205,1251.074064,-4.312772900079381,-0.34472562609845464,12.938318700238142,1,4573.658938287252,1253.243585507719
2021-05-02 21:45:00,1263.223584171171,1258.531368,4.69221617117114,0.37283267548808047,9.38443234234228,1,4583.0433706295935,1269.7914710906052
2021-05-02 22:00:00,1285.7256856719334,1271.579144,14.146541671933392,1.112517591900154,28.293083343866783,0,4611.33645397346,1288.836670739235
2021-05-02 22:15:00,1299.8956888541622,1285.769988,14.125700854162233,1.0986180254630606,28.251401708324465,0,4639.587855681784,1303.0409601372521
2021-05-02 22:30:00,1326.3625684634458,1306.568768,19.793800463445677,1.5149451715231628,39.587600926891355,0,4679.175456608676,1329.5718798976816
2021-05-02 22:45:00,1345.4438689262915,1332.221104,13.222764926291575,0.9925353146403523,26.44552985258315,0,4705.620986461259,1348.6993501162272
